6	endrin	2066	2072	173	000054 _NEW_LINE_ 2,3,7,8 tcdd (dioxin) 51 x 10-9 _NEW_LINE_ alpha-endosulfan 89 _NEW_LINE_ beta-endosulfan 89 _NEW_LINE_ endosulfan sulfate 89 _NEW_LINE_ endrin 0.060 _NEW_LINE_ heptachlor 0.000079 _NEW_LINE_  _NEW_LINE_  _NEW_LINE_ human health: _NEW_LINE_ water & organisms: _NEW_LINE_  _NEW_LINE_ aldrin 0.000049 _NEW_LINE_ ammonia _NEW_LINE_ arsenic (iii)
10	heptachlor	2079	2089	173	8 tcdd (dioxin) 51 x 10-9 _NEW_LINE_ alpha-endosulfan 89 _NEW_LINE_ beta-endosulfan 89 _NEW_LINE_ endosulfan sulfate 89 _NEW_LINE_ endrin 0.060 _NEW_LINE_ heptachlor 0.000079 _NEW_LINE_  _NEW_LINE_  _NEW_LINE_ human health: _NEW_LINE_ water & organisms: _NEW_LINE_  _NEW_LINE_ aldrin 0.000049 _NEW_LINE_ ammonia _NEW_LINE_ arsenic (iii), total dissolved
6	aldrin	2135	2141	173	ulfan 89 _NEW_LINE_ endosulfan sulfate 89 _NEW_LINE_ endrin 0.060 _NEW_LINE_ heptachlor 0.000079 _NEW_LINE_  _NEW_LINE_  _NEW_LINE_ human health: _NEW_LINE_ water & organisms: _NEW_LINE_  _NEW_LINE_ aldrin 0.000049 _NEW_LINE_ ammonia _NEW_LINE_ arsenic (iii), total dissolved _NEW_LINE_ arsenic, total dissolved 0.078 _NEW_LINE_ cadmium, total disso
7	ammonia	2151	2158	173	fan sulfate 89 _NEW_LINE_ endrin 0.060 _NEW_LINE_ heptachlor 0.000079 _NEW_LINE_  _NEW_LINE_  _NEW_LINE_ human health: _NEW_LINE_ water & organisms: _NEW_LINE_  _NEW_LINE_ aldrin 0.000049 _NEW_LINE_ ammonia _NEW_LINE_ arsenic (iii), total dissolved _NEW_LINE_ arsenic, total dissolved 0.078 _NEW_LINE_ cadmium, total dissolved 5 _NEW_LINE_ chlordane 
7	arsenic	2159	2166	173	ate 89 _NEW_LINE_ endrin 0.060 _NEW_LINE_ heptachlor 0.000079 _NEW_LINE_  _NEW_LINE_  _NEW_LINE_ human health: _NEW_LINE_ water & organisms: _NEW_LINE_  _NEW_LINE_ aldrin 0.000049 _NEW_LINE_ ammonia _NEW_LINE_ arsenic (iii), total dissolved _NEW_LINE_ arsenic, total dissolved 0.078 _NEW_LINE_ cadmium, total dissolved 5 _NEW_LINE_ chlordane 0.00080 _NEW_LINE_ 
7	arsenic	2190	2197	173	0.000079 _NEW_LINE_  _NEW_LINE_  _NEW_LINE_ human health: _NEW_LINE_ water & organisms: _NEW_LINE_  _NEW_LINE_ aldrin 0.000049 _NEW_LINE_ ammonia _NEW_LINE_ arsenic (iii), total dissolved _NEW_LINE_ arsenic, total dissolved 0.078 _NEW_LINE_ cadmium, total dissolved 5 _NEW_LINE_ chlordane 0.00080 _NEW_LINE_ chlorine _NEW_LINE_ chromium (hex), total 
7	cadmium	2221	2228	173	& organisms: _NEW_LINE_  _NEW_LINE_ aldrin 0.000049 _NEW_LINE_ ammonia _NEW_LINE_ arsenic (iii), total dissolved _NEW_LINE_ arsenic, total dissolved 0.078 _NEW_LINE_ cadmium, total dissolved 5 _NEW_LINE_ chlordane 0.00080 _NEW_LINE_ chlorine _NEW_LINE_ chromium (hex), total dissolved 98 _NEW_LINE_ chromium (iii), to
9	chlordane	2248	2257	173	49 _NEW_LINE_ ammonia _NEW_LINE_ arsenic (iii), total dissolved _NEW_LINE_ arsenic, total dissolved 0.078 _NEW_LINE_ cadmium, total dissolved 5 _NEW_LINE_ chlordane 0.00080 _NEW_LINE_ chlorine _NEW_LINE_ chromium (hex), total dissolved 98 _NEW_LINE_ chromium (iii), total dissolved 100 _NEW_LINE_ copper, tot
8	chlorine	2266	2274	173	 (iii), total dissolved _NEW_LINE_ arsenic, total dissolved 0.078 _NEW_LINE_ cadmium, total dissolved 5 _NEW_LINE_ chlordane 0.00080 _NEW_LINE_ chlorine _NEW_LINE_ chromium (hex), total dissolved 98 _NEW_LINE_ chromium (iii), total dissolved 100 _NEW_LINE_ copper, total dissolved 1300
8	chromium	2275	2283	173	otal dissolved _NEW_LINE_ arsenic, total dissolved 0.078 _NEW_LINE_ cadmium, total dissolved 5 _NEW_LINE_ chlordane 0.00080 _NEW_LINE_ chlorine _NEW_LINE_ chromium (hex), total dissolved 98 _NEW_LINE_ chromium (iii), total dissolved 100 _NEW_LINE_ copper, total dissolved 1300 _NEW_LINE_ cyanide 
8	chromium	2310	2318	173	lved 0.078 _NEW_LINE_ cadmium, total dissolved 5 _NEW_LINE_ chlordane 0.00080 _NEW_LINE_ chlorine _NEW_LINE_ chromium (hex), total dissolved 98 _NEW_LINE_ chromium (iii), total dissolved 100 _NEW_LINE_ copper, total dissolved 1300 _NEW_LINE_ cyanide 140 _NEW_LINE_ 4,4 ddt 0.00022 _NEW_LINE_ dieldrin 0.0000
6	copper	2346	2352	173	5 _NEW_LINE_ chlordane 0.00080 _NEW_LINE_ chlorine _NEW_LINE_ chromium (hex), total dissolved 98 _NEW_LINE_ chromium (iii), total dissolved 100 _NEW_LINE_ copper, total dissolved 1300 _NEW_LINE_ cyanide 140 _NEW_LINE_ 4,4 ddt 0.00022 _NEW_LINE_ dieldrin 0.000052 _NEW_LINE_ 2,3,7,8 tcdd (dioxin) 50 x 10 -
7	cyanide	2375	2382	173	chromium (hex), total dissolved 98 _NEW_LINE_ chromium (iii), total dissolved 100 _NEW_LINE_ copper, total dissolved 1300 _NEW_LINE_ cyanide 140 _NEW_LINE_ 4,4 ddt 0.00022 _NEW_LINE_ dieldrin 0.000052 _NEW_LINE_ 2,3,7,8 tcdd (dioxin) 50 x 10 -9 _NEW_LINE_ alpha-endosulfan 62 _NEW_LINE_ beta-end
7	4,4 ddt	2387	2394	173	x), total dissolved 98 _NEW_LINE_ chromium (iii), total dissolved 100 _NEW_LINE_ copper, total dissolved 1300 _NEW_LINE_ cyanide 140 _NEW_LINE_ 4,4 ddt 0.00022 _NEW_LINE_ dieldrin 0.000052 _NEW_LINE_ 2,3,7,8 tcdd (dioxin) 50 x 10 -9 _NEW_LINE_ alpha-endosulfan 62 _NEW_LINE_ beta-endosulfan 62 _NEW_LINE_ e
8	dieldrin	2403	2411	173	ved 98 _NEW_LINE_ chromium (iii), total dissolved 100 _NEW_LINE_ copper, total dissolved 1300 _NEW_LINE_ cyanide 140 _NEW_LINE_ 4,4 ddt 0.00022 _NEW_LINE_ dieldrin 0.000052 _NEW_LINE_ 2,3,7,8 tcdd (dioxin) 50 x 10 -9 _NEW_LINE_ alpha-endosulfan 62 _NEW_LINE_ beta-endosulfan 62 _NEW_LINE_ endosulfan sulfate
12	2,3,7,8 tcdd	2421	2433	173	ii), total dissolved 100 _NEW_LINE_ copper, total dissolved 1300 _NEW_LINE_ cyanide 140 _NEW_LINE_ 4,4 ddt 0.00022 _NEW_LINE_ dieldrin 0.000052 _NEW_LINE_ 2,3,7,8 tcdd (dioxin) 50 x 10 -9 _NEW_LINE_ alpha-endosulfan 62 _NEW_LINE_ beta-endosulfan 62 _NEW_LINE_ endosulfan sulfate 62 _NEW_LINE_ endrin 0.059 _NEW_LINE_ hepta
6	dioxin	2435	2441	173	solved 100 _NEW_LINE_ copper, total dissolved 1300 _NEW_LINE_ cyanide 140 _NEW_LINE_ 4,4 ddt 0.00022 _NEW_LINE_ dieldrin 0.000052 _NEW_LINE_ 2,3,7,8 tcdd (dioxin) 50 x 10 -9 _NEW_LINE_ alpha-endosulfan 62 _NEW_LINE_ beta-endosulfan 62 _NEW_LINE_ endosulfan sulfate 62 _NEW_LINE_ endrin 0.059 _NEW_LINE_ heptachlor 00
16	alpha-endosulfan	2454	2470	173	ieldrin 0.000052 _NEW_LINE_ 2,3,7,8 tcdd (dioxin) 50 x 10 -9 _NEW_LINE_ alpha-endosulfan 62 _NEW_LINE_ beta-endosulfan 62 _NEW_LINE_ endosulfan sulfate 62 _NEW_LINE_ endri
15	beta-endosulfan	2474	2489	173	,7,8 tcdd (dioxin) 50 x 10 -9 _NEW_LINE_ alpha-endosulfan 62 _NEW_LINE_ beta-endosulfan 62 _NEW_LINE_ endosulfan sulfate 62 _NEW_LINE_ endrin 0.059 _NEW_LINE_ heptachlor 
10	endosulfan	2493	2503	173	sulfan 62 _NEW_LINE_ endosulfan sulfate 6
7	sulfate	2504	2511	173	ndosulfan sulfate 62 _NEW_LINE_ endrin
6	endrin	2515	2521	173	ulfate 62 _NEW_LINE_ endrin 0.059 _NEW_LINE_ hep
9	gamma-bhc	21	30	174	: _NEW_LINE_ acute: _NEW_LINE_  _NEW_LINE_ gamma-bhc (lindane)
7	lindane	32	39	174	amma-bhc (lindane) 0.95 _NEW_LINE_ lea
4	lead	46	50	174	ane) 0.95 _NEW_LINE_ lead, total di
7	mercury	71	78	174	gamma-bhc (lindane) 0.95 _NEW_LINE_ lead, total dissolved 30 _NEW_LINE_ mercury (ii), total dissolved 2.1 _NEW_LINE_ mercury _NEW_LINE_ nickel, total d
7	mercury	105	112	174	 water: _NEW_LINE_ acute: _NEW_LINE_  _NEW_LINE_ gamma-bhc (lindane) 0.95 _NEW_LINE_ lead, total dissolved 30 _NEW_LINE_ mercury (ii), total dissolved 2.1 _NEW_LINE_ mercury _NEW_LINE_ nickel, total dissolved 260 _NEW_LINE_ phenol 300 _NEW_LINE_ pentachlorophenol 8.7 _NEW_LINE_ total pcb 0.02 _NEW_LINE_ selenium, total dissolv
6	nickel	113	119	174	acute: _NEW_LINE_  _NEW_LINE_ gamma-bhc (lindane) 0.95 _NEW_LINE_ lead, total dissolved 30 _NEW_LINE_ mercury (ii), total dissolved 2.1 _NEW_LINE_ mercury _NEW_LINE_ nickel, total dissolved 260 _NEW_LINE_ phenol 300 _NEW_LINE_ pentachlorophenol 8.7 _NEW_LINE_ total pcb 0.02 _NEW_LINE_ selenium, total dissolved 11.8
6	phenol	141	147	174	0.95 _NEW_LINE_ lead, total dissolved 30 _NEW_LINE_ mercury (ii), total dissolved 2.1 _NEW_LINE_ mercury _NEW_LINE_ nickel, total dissolved 260 _NEW_LINE_ phenol 300 _NEW_LINE_ pentachlorophenol 8.7 _NEW_LINE_ total pcb 0.02 _NEW_LINE_ selenium, total dissolved 11.8 _NEW_LINE_ silver, total dissolved 0.9
17	pentachlorophenol	152	169	174	total dissolved 30 _NEW_LINE_ mercury (ii), total dissolved 2.1 _NEW_LINE_ mercury _NEW_LINE_ nickel, total dissolved 260 _NEW_LINE_ phenol 300 _NEW_LINE_ pentachlorophenol 8.7 _NEW_LINE_ total pcb 0.02 _NEW_LINE_ selenium, total dissolved 11.8 _NEW_LINE_ silver, total dissolved 0.98 _NEW_LINE_ toxaphene 0.73 _NEW_LINE_ zinc,
9	total pcb	174	183	174	cury (ii), total dissolved 2.1 _NEW_LINE_ mercury _NEW_LINE_ nickel, total dissolved 260 _NEW_LINE_ phenol 300 _NEW_LINE_ pentachlorophenol 8.7 _NEW_LINE_ total pcb 0.02 _NEW_LINE_ selenium, total dissolved 11.8 _NEW_LINE_ silver, total dissolved 0.98 _NEW_LINE_ toxaphene 0.73 _NEW_LINE_ zinc, total dissolv
8	selenium	189	197	174	l dissolved 2.1 _NEW_LINE_ mercury _NEW_LINE_ nickel, total dissolved 260 _NEW_LINE_ phenol 300 _NEW_LINE_ pentachlorophenol 8.7 _NEW_LINE_ total pcb 0.02 _NEW_LINE_ selenium, total dissolved 11.8 _NEW_LINE_ silver, total dissolved 0.98 _NEW_LINE_ toxaphene 0.73 _NEW_LINE_ zinc, total dissolved 65 _NEW_LINE_  _NEW_LINE_ fresh w
6	silver	220	226	174	 total dissolved 260 _NEW_LINE_ phenol 300 _NEW_LINE_ pentachlorophenol 8.7 _NEW_LINE_ total pcb 0.02 _NEW_LINE_ selenium, total dissolved 11.8 _NEW_LINE_ silver, total dissolved 0.98 _NEW_LINE_ toxaphene 0.73 _NEW_LINE_ zinc, total dissolved 65 _NEW_LINE_  _NEW_LINE_ fresh water: _NEW_LINE_ chronic: _NEW_LINE_  _NEW_LINE_ gamma-bhc (li
9	toxaphene	249	258	174	00 _NEW_LINE_ pentachlorophenol 8.7 _NEW_LINE_ total pcb 0.02 _NEW_LINE_ selenium, total dissolved 11.8 _NEW_LINE_ silver, total dissolved 0.98 _NEW_LINE_ toxaphene 0.73 _NEW_LINE_ zinc, total dissolved 65 _NEW_LINE_  _NEW_LINE_ fresh water: _NEW_LINE_ chronic: _NEW_LINE_  _NEW_LINE_ gamma-bhc (lindane) 0.08 _NEW_LINE_ lead, total dissolve
4	zinc	264	268	174	henol 8.7 _NEW_LINE_ total pcb 0.02 _NEW_LINE_ selenium, total dissolved 11.8 _NEW_LINE_ silver, total dissolved 0.98 _NEW_LINE_ toxaphene 0.73 _NEW_LINE_ zinc, total dissolved 65 _NEW_LINE_  _NEW_LINE_ fresh water: _NEW_LINE_ chronic: _NEW_LINE_  _NEW_LINE_ gamma-bhc (lindane) 0.08 _NEW_LINE_ lead, total dissolved 1.18 _NEW_LINE_ mer
9	gamma-bhc	313	322	174	d 11.8 _NEW_LINE_ silver, total dissolved 0.98 _NEW_LINE_ toxaphene 0.73 _NEW_LINE_ zinc, total dissolved 65 _NEW_LINE_  _NEW_LINE_ fresh water: _NEW_LINE_ chronic: _NEW_LINE_  _NEW_LINE_ gamma-bhc (lindane) 0.08 _NEW_LINE_ lead, total dissolved 1.18 _NEW_LINE_ mercury (ii), total dissolved 0.012 _NEW_LINE_ mercury _NEW_LINE_ nickel, total
7	lindane	324	331	174	er, total dissolved 0.98 _NEW_LINE_ toxaphene 0.73 _NEW_LINE_ zinc, total dissolved 65 _NEW_LINE_  _NEW_LINE_ fresh water: _NEW_LINE_ chronic: _NEW_LINE_  _NEW_LINE_ gamma-bhc (lindane) 0.08 _NEW_LINE_ lead, total dissolved 1.18 _NEW_LINE_ mercury (ii), total dissolved 0.012 _NEW_LINE_ mercury _NEW_LINE_ nickel, total dissolve
4	lead	338	342	174	olved 0.98 _NEW_LINE_ toxaphene 0.73 _NEW_LINE_ zinc, total dissolved 65 _NEW_LINE_  _NEW_LINE_ fresh water: _NEW_LINE_ chronic: _NEW_LINE_  _NEW_LINE_ gamma-bhc (lindane) 0.08 _NEW_LINE_ lead, total dissolved 1.18 _NEW_LINE_ mercury (ii), total dissolved 0.012 _NEW_LINE_ mercury _NEW_LINE_ nickel, total dissolved 29 _NEW_LINE_ phenol
7	mercury	365	372	174	inc, total dissolved 65 _NEW_LINE_  _NEW_LINE_ fresh water: _NEW_LINE_ chronic: _NEW_LINE_  _NEW_LINE_ gamma-bhc (lindane) 0.08 _NEW_LINE_ lead, total dissolved 1.18 _NEW_LINE_ mercury (ii), total dissolved 0.012 _NEW_LINE_ mercury _NEW_LINE_ nickel, total dissolved 29 _NEW_LINE_ phenol 102 _NEW_LINE_ pentachlorophenol 6.7 _NEW_LINE_ tot
7	mercury	401	408	174	: _NEW_LINE_ chronic: _NEW_LINE_  _NEW_LINE_ gamma-bhc (lindane) 0.08 _NEW_LINE_ lead, total dissolved 1.18 _NEW_LINE_ mercury (ii), total dissolved 0.012 _NEW_LINE_ mercury _NEW_LINE_ nickel, total dissolved 29 _NEW_LINE_ phenol 102 _NEW_LINE_ pentachlorophenol 6.7 _NEW_LINE_ total pcb 0.014 _NEW_LINE_ selenium, total dissolv
6	nickel	409	415	174	c: _NEW_LINE_  _NEW_LINE_ gamma-bhc (lindane) 0.08 _NEW_LINE_ lead, total dissolved 1.18 _NEW_LINE_ mercury (ii), total dissolved 0.012 _NEW_LINE_ mercury _NEW_LINE_ nickel, total dissolved 29 _NEW_LINE_ phenol 102 _NEW_LINE_ pentachlorophenol 6.7 _NEW_LINE_ total pcb 0.014 _NEW_LINE_ selenium, total dissolved 4.6 _NEW_LINE_ 
6	phenol	436	442	174	8 _NEW_LINE_ lead, total dissolved 1.18 _NEW_LINE_ mercury (ii), total dissolved 0.012 _NEW_LINE_ mercury _NEW_LINE_ nickel, total dissolved 29 _NEW_LINE_ phenol 102 _NEW_LINE_ pentachlorophenol 6.7 _NEW_LINE_ total pcb 0.014 _NEW_LINE_ selenium, total dissolved 4.6 _NEW_LINE_ silver, total dissolved _NEW_LINE_ tox
17	pentachlorophenol	447	464	174	al dissolved 1.18 _NEW_LINE_ mercury (ii), total dissolved 0.012 _NEW_LINE_ mercury _NEW_LINE_ nickel, total dissolved 29 _NEW_LINE_ phenol 102 _NEW_LINE_ pentachlorophenol 6.7 _NEW_LINE_ total pcb 0.014 _NEW_LINE_ selenium, total dissolved 4.6 _NEW_LINE_ silver, total dissolved _NEW_LINE_ toxaphene 0.0002 _NEW_LINE_ zinc, to
9	total pcb	469	478	174	ury (ii), total dissolved 0.012 _NEW_LINE_ mercury _NEW_LINE_ nickel, total dissolved 29 _NEW_LINE_ phenol 102 _NEW_LINE_ pentachlorophenol 6.7 _NEW_LINE_ total pcb 0.014 _NEW_LINE_ selenium, total dissolved 4.6 _NEW_LINE_ silver, total dissolved _NEW_LINE_ toxaphene 0.0002 _NEW_LINE_ zinc, total dissolved 
8	selenium	485	493	174	dissolved 0.012 _NEW_LINE_ mercury _NEW_LINE_ nickel, total dissolved 29 _NEW_LINE_ phenol 102 _NEW_LINE_ pentachlorophenol 6.7 _NEW_LINE_ total pcb 0.014 _NEW_LINE_ selenium, total dissolved 4.6 _NEW_LINE_ silver, total dissolved _NEW_LINE_ toxaphene 0.0002 _NEW_LINE_ zinc, total dissolved 65 _NEW_LINE_  _NEW_LINE_ salt water:
6	silver	515	521	174	, total dissolved 29 _NEW_LINE_ phenol 102 _NEW_LINE_ pentachlorophenol 6.7 _NEW_LINE_ total pcb 0.014 _NEW_LINE_ selenium, total dissolved 4.6 _NEW_LINE_ silver, total dissolved _NEW_LINE_ toxaphene 0.0002 _NEW_LINE_ zinc, total dissolved 65 _NEW_LINE_  _NEW_LINE_ salt water: _NEW_LINE_ acute: _NEW_LINE_  _NEW_LINE_ gamma-bhc (lindane)
9	toxaphene	539	548	174	nol 102 _NEW_LINE_ pentachlorophenol 6.7 _NEW_LINE_ total pcb 0.014 _NEW_LINE_ selenium, total dissolved 4.6 _NEW_LINE_ silver, total dissolved _NEW_LINE_ toxaphene 0.0002 _NEW_LINE_ zinc, total dissolved 65 _NEW_LINE_  _NEW_LINE_ salt water: _NEW_LINE_ acute: _NEW_LINE_  _NEW_LINE_ gamma-bhc (lindane) 0.16 _NEW_LINE_ lead, total dissolved
4	zinc	556	560	174	rophenol 6.7 _NEW_LINE_ total pcb 0.014 _NEW_LINE_ selenium, total dissolved 4.6 _NEW_LINE_ silver, total dissolved _NEW_LINE_ toxaphene 0.0002 _NEW_LINE_ zinc, total dissolved 65 _NEW_LINE_  _NEW_LINE_ salt water: _NEW_LINE_ acute: _NEW_LINE_  _NEW_LINE_ gamma-bhc (lindane) 0.16 _NEW_LINE_ lead, total dissolved 210 _NEW_LINE_ mercury
9	gamma-bhc	602	611	174	issolved 4.6 _NEW_LINE_ silver, total dissolved _NEW_LINE_ toxaphene 0.0002 _NEW_LINE_ zinc, total dissolved 65 _NEW_LINE_  _NEW_LINE_ salt water: _NEW_LINE_ acute: _NEW_LINE_  _NEW_LINE_ gamma-bhc (lindane) 0.16 _NEW_LINE_ lead, total dissolved 210 _NEW_LINE_ mercury (ii), total dissolved 1.8 _NEW_LINE_ mercury _NEW_LINE_ nickel, total di
7	lindane	613	620	174	6 _NEW_LINE_ silver, total dissolved _NEW_LINE_ toxaphene 0.0002 _NEW_LINE_ zinc, total dissolved 65 _NEW_LINE_  _NEW_LINE_ salt water: _NEW_LINE_ acute: _NEW_LINE_  _NEW_LINE_ gamma-bhc (lindane) 0.16 _NEW_LINE_ lead, total dissolved 210 _NEW_LINE_ mercury (ii), total dissolved 1.8 _NEW_LINE_ mercury _NEW_LINE_ nickel, total dissolved 7
4	lead	627	631	174	l dissolved _NEW_LINE_ toxaphene 0.0002 _NEW_LINE_ zinc, total dissolved 65 _NEW_LINE_  _NEW_LINE_ salt water: _NEW_LINE_ acute: _NEW_LINE_  _NEW_LINE_ gamma-bhc (lindane) 0.16 _NEW_LINE_ lead, total dissolved 210 _NEW_LINE_ mercury (ii), total dissolved 1.8 _NEW_LINE_ mercury _NEW_LINE_ nickel, total dissolved 75 _NEW_LINE_ phenol 30
7	mercury	653	660	174	02 _NEW_LINE_ zinc, total dissolved 65 _NEW_LINE_  _NEW_LINE_ salt water: _NEW_LINE_ acute: _NEW_LINE_  _NEW_LINE_ gamma-bhc (lindane) 0.16 _NEW_LINE_ lead, total dissolved 210 _NEW_LINE_ mercury (ii), total dissolved 1.8 _NEW_LINE_ mercury _NEW_LINE_ nickel, total dissolved 75 _NEW_LINE_ phenol 300 _NEW_LINE_ pentachlorophenol 13 _NEW_LINE_ total 
7	mercury	687	694	174	water: _NEW_LINE_ acute: _NEW_LINE_  _NEW_LINE_ gamma-bhc (lindane) 0.16 _NEW_LINE_ lead, total dissolved 210 _NEW_LINE_ mercury (ii), total dissolved 1.8 _NEW_LINE_ mercury _NEW_LINE_ nickel, total dissolved 75 _NEW_LINE_ phenol 300 _NEW_LINE_ pentachlorophenol 13 _NEW_LINE_ total pcb 1.0 _NEW_LINE_ selenium, total dissolved 
6	nickel	695	701	174	cute: _NEW_LINE_  _NEW_LINE_ gamma-bhc (lindane) 0.16 _NEW_LINE_ lead, total dissolved 210 _NEW_LINE_ mercury (ii), total dissolved 1.8 _NEW_LINE_ mercury _NEW_LINE_ nickel, total dissolved 75 _NEW_LINE_ phenol 300 _NEW_LINE_ pentachlorophenol 13 _NEW_LINE_ total pcb 1.0 _NEW_LINE_ selenium, total dissolved 290 _NEW_LINE_ sil
6	phenol	722	728	174	0.16 _NEW_LINE_ lead, total dissolved 210 _NEW_LINE_ mercury (ii), total dissolved 1.8 _NEW_LINE_ mercury _NEW_LINE_ nickel, total dissolved 75 _NEW_LINE_ phenol 300 _NEW_LINE_ pentachlorophenol 13 _NEW_LINE_ total pcb 1.0 _NEW_LINE_ selenium, total dissolved 290 _NEW_LINE_ silver, total dissolved 1.9 _NEW_LINE_ to
17	pentachlorophenol	733	750	174	total dissolved 210 _NEW_LINE_ mercury (ii), total dissolved 1.8 _NEW_LINE_ mercury _NEW_LINE_ nickel, total dissolved 75 _NEW_LINE_ phenol 300 _NEW_LINE_ pentachlorophenol 13 _NEW_LINE_ total pcb 1.0 _NEW_LINE_ selenium, total dissolved 290 _NEW_LINE_ silver, total dissolved 1.9 _NEW_LINE_ toxaphene 0.21 _NEW_LINE_ zinc, tot
9	total pcb	754	763	174	ercury (ii), total dissolved 1.8 _NEW_LINE_ mercury _NEW_LINE_ nickel, total dissolved 75 _NEW_LINE_ phenol 300 _NEW_LINE_ pentachlorophenol 13 _NEW_LINE_ total pcb 1.0 _NEW_LINE_ selenium, total dissolved 290 _NEW_LINE_ silver, total dissolved 1.9 _NEW_LINE_ toxaphene 0.21 _NEW_LINE_ zinc, total dissolved 
8	selenium	768	776	174	otal dissolved 1.8 _NEW_LINE_ mercury _NEW_LINE_ nickel, total dissolved 75 _NEW_LINE_ phenol 300 _NEW_LINE_ pentachlorophenol 13 _NEW_LINE_ total pcb 1.0 _NEW_LINE_ selenium, total dissolved 290 _NEW_LINE_ silver, total dissolved 1.9 _NEW_LINE_ toxaphene 0.21 _NEW_LINE_ zinc, total dissolved 90 _NEW_LINE_  _NEW_LINE_  _NEW_LINE_ salt wat
6	silver	798	804	174	kel, total dissolved 75 _NEW_LINE_ phenol 300 _NEW_LINE_ pentachlorophenol 13 _NEW_LINE_ total pcb 1.0 _NEW_LINE_ selenium, total dissolved 290 _NEW_LINE_ silver, total dissolved 1.9 _NEW_LINE_ toxaphene 0.21 _NEW_LINE_ zinc, total dissolved 90 _NEW_LINE_  _NEW_LINE_  _NEW_LINE_ salt water: _NEW_LINE_ chronic: _NEW_LINE_  _NEW_LINE_ gamma-bhc (lin
9	toxaphene	826	835	174	ol 300 _NEW_LINE_ pentachlorophenol 13 _NEW_LINE_ total pcb 1.0 _NEW_LINE_ selenium, total dissolved 290 _NEW_LINE_ silver, total dissolved 1.9 _NEW_LINE_ toxaphene 0.21 _NEW_LINE_ zinc, total dissolved 90 _NEW_LINE_  _NEW_LINE_  _NEW_LINE_ salt water: _NEW_LINE_ chronic: _NEW_LINE_  _NEW_LINE_ gamma-bhc (lindane) _NEW_LINE_ lead, total dissolved 8.1
4	zinc	841	845	174	orophenol 13 _NEW_LINE_ total pcb 1.0 _NEW_LINE_ selenium, total dissolved 290 _NEW_LINE_ silver, total dissolved 1.9 _NEW_LINE_ toxaphene 0.21 _NEW_LINE_ zinc, total dissolved 90 _NEW_LINE_  _NEW_LINE_  _NEW_LINE_ salt water: _NEW_LINE_ chronic: _NEW_LINE_  _NEW_LINE_ gamma-bhc (lindane) _NEW_LINE_ lead, total dissolved 8.1 _NEW_LINE_ mercury (
9	gamma-bhc	890	899	174	ved 290 _NEW_LINE_ silver, total dissolved 1.9 _NEW_LINE_ toxaphene 0.21 _NEW_LINE_ zinc, total dissolved 90 _NEW_LINE_  _NEW_LINE_  _NEW_LINE_ salt water: _NEW_LINE_ chronic: _NEW_LINE_  _NEW_LINE_ gamma-bhc (lindane) _NEW_LINE_ lead, total dissolved 8.1 _NEW_LINE_ mercury (ii), total dissolved 0.025 _NEW_LINE_ mercury _NEW_LINE_ nickel, total disso
7	lindane	901	908	174	ver, total dissolved 1.9 _NEW_LINE_ toxaphene 0.21 _NEW_LINE_ zinc, total dissolved 90 _NEW_LINE_  _NEW_LINE_  _NEW_LINE_ salt water: _NEW_LINE_ chronic: _NEW_LINE_  _NEW_LINE_ gamma-bhc (lindane) _NEW_LINE_ lead, total dissolved 8.1 _NEW_LINE_ mercury (ii), total dissolved 0.025 _NEW_LINE_ mercury _NEW_LINE_ nickel, total dissolved 8.3 _NEW_LINE_ 
4	lead	910	914	174	l dissolved 1.9 _NEW_LINE_ toxaphene 0.21 _NEW_LINE_ zinc, total dissolved 90 _NEW_LINE_  _NEW_LINE_  _NEW_LINE_ salt water: _NEW_LINE_ chronic: _NEW_LINE_  _NEW_LINE_ gamma-bhc (lindane) _NEW_LINE_ lead, total dissolved 8.1 _NEW_LINE_ mercury (ii), total dissolved 0.025 _NEW_LINE_ mercury _NEW_LINE_ nickel, total dissolved 8.3 _NEW_LINE_ phenol
7	mercury	936	943	174	0.21 _NEW_LINE_ zinc, total dissolved 90 _NEW_LINE_  _NEW_LINE_  _NEW_LINE_ salt water: _NEW_LINE_ chronic: _NEW_LINE_  _NEW_LINE_ gamma-bhc (lindane) _NEW_LINE_ lead, total dissolved 8.1 _NEW_LINE_ mercury (ii), total dissolved 0.025 _NEW_LINE_ mercury _NEW_LINE_ nickel, total dissolved 8.3 _NEW_LINE_ phenol 58 _NEW_LINE_ pentachlorophenol 7.9 _NEW_LINE_ tot
7	mercury	972	979	174	 water: _NEW_LINE_ chronic: _NEW_LINE_  _NEW_LINE_ gamma-bhc (lindane) _NEW_LINE_ lead, total dissolved 8.1 _NEW_LINE_ mercury (ii), total dissolved 0.025 _NEW_LINE_ mercury _NEW_LINE_ nickel, total dissolved 8.3 _NEW_LINE_ phenol 58 _NEW_LINE_ pentachlorophenol 7.9 _NEW_LINE_ total pcb 0.03 _NEW_LINE_ selenium, total dissolve
